"projectID";"euroSciVocCode";"euroSciVocPath";"euroSciVocTitle";"euroSciVocDescription"
"101113565";"/23/49/345/1039";"/natural sciences/biological sciences/zoology/entomology";"entomology";""
"190146205";"/23/45/277/829";"/natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";""
"190146205";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101081430";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101084288";"/25/67/425/1169";"/engineering and technology/environmental engineering/energy and fuels/renewable energy";"renewable energy";""
"101084288";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101084288";"/29/91/521/1303";"/social sciences/economics and business/economics/sustainable economy";"sustainable economy";""
"190139954";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101069357";"/25/67/425/1169/1685";"/engineering and technology/environmental engineering/energy and fuels/renewable energy/solar energy";"solar energy";""
"101069357";"/23/53/363/1107";"/natural sciences/chemical sciences/organic chemistry/organic acids";"organic acids";""
"101069357";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101069357";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101145475";"/23/49/341/1035";"/natural sciences/biological sciences/microbiology/bacteriology";"bacteriology";""
"101145475";"/23/49/341/325";"/natural sciences/biological sciences/microbiology/virology";"virology";""
"101145475";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101135431";"/23/43/257/771/1507";"/natural sciences/physical sciences/astronomy/planetary sciences/natural satellites";"natural satellites";""
"101135431";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"190188980";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101056885";"/23/47/303";"/natural sciences/computer and information sciences/databases";"databases";""
"101056885";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101183460";"/25/75/461/1239/1739";"/engineering and technology/mechanical engineering/vehicle engineering/aerospace engineering/satellite technology";"satellite technology";""
"101183460";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101188264";"/25/75/461/1239/1739";"/engineering and technology/mechanical engineering/vehicle engineering/aerospace engineering/satellite technology";"satellite technology";""
"101188264";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101058608";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101137582";"/25/73/453/459/1229/1729";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/robotics/autonomous robots/drones";"drones";""
"101137582";"/23/45/277/829";"/natural sciences/earth and related environmental sciences/environmental sciences/pollution";"pollution";""
"101137582";"/23/53/363/1099";"/natural sciences/chemical sciences/organic chemistry/aliphatic compounds";"aliphatic compounds";""
"101158666";"/23/43/269/811/34823946";"/natural sciences/physical sciences/classical mechanics/fluid mechanics/microfluidics";"microfluidics";""
"101158666";"/21/35/159/653/8052398";"/medical and health sciences/basic medicine/pharmacology and pharmacy/pharmaceutical drugs/antibiotics";"antibiotics";""
"101158666";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101166325";"/29/91/523/1309";"/social sciences/economics and business/business and management/entrepreneurship";"entrepreneurship";""
"101166325";"/29/101/555/1359";"/social sciences/sociology/industrial relations/automation";"automation";""
"101166325";"/21/39/203";"/medical and health sciences/clinical medicine/embryology";"embryology";""
"101166325";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101244222";"/23/43/265";"/natural sciences/physical sciences/thermodynamics";"thermodynamics";""
"101244222";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101071054";"/25/71/443/1195";"/engineering and technology/environmental biotechnology/bioremediation/bioreactors";"bioreactors";""
"101071054";"/21/39/225/1465/1801";"/medical and health sciences/clinical medicine/oncology/skin cancer/melanoma";"melanoma";""
"101071054";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101071054";"/21/35/155/643";"/medical and health sciences/basic medicine/immunology/immunotherapy";"immunotherapy";""
"101071054";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101135742";"/25/73/30020/455/1225/1723";"/engineering and technology/electrical engineering, electronic engineering, information engineering/information engineering/telecommunications/radio technology/radio frequency";"radio frequency";""
"101135742";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101135742";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101070546";"/21/39/221/713/38221291";"/medical and health sciences/clinical medicine/cardiology/cardiovascular diseases/cardiac arrhythmia";"cardiac arrhythmia";""
"101070546";"/25/71/447";"/engineering and technology/environmental biotechnology/biosensing";"biosensing";""
"101070546";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101070546";"/23/49/329";"/natural sciences/biological sciences/biophysics";"biophysics";""
"101070546";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101056822";"/25/73/453/1215";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/signal processing";"signal processing";""
"101056822";"/25/75/469/1247";"/engineering and technology/mechanical engineering/manufacturing engineering/additive manufacturing";"additive manufacturing";""
"101056822";"/25/73/451/87041214";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electrical engineering/piezoelectrics";"piezoelectrics";""
"101056822";"/23/43/273/813";"/natural sciences/physical sciences/acoustics/ultrasound";"ultrasound";""
"101056822";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101189654";"/25/63/393";"/engineering and technology/materials engineering/fibers";"fibers";""
"101189654";"/25/73/453/58525161/48389028";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors/smart sensors";"smart sensors";""
"101189654";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101188575";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101188575";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101099699";"/23/53/365/30816592";"/natural sciences/chemical sciences/inorganic chemistry/post-transition metals";"post-transition metals";""
"101099699";"/25/73/453/58525161";"/engineering and technology/electrical engineering, electronic engineering, information engineering/electronic engineering/sensors";"sensors";""
"101099699";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101167589";"/29/101/559/1373";"/social sciences/sociology/governance/taxation";"taxation";""
"101167589";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101058595";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101071560";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101184899";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101090287";"/27/81/30021/30833628";"/agricultural sciences/agriculture, forestry, and fisheries/agriculture/grains and oilseeds";"grains and oilseeds";""
"101090287";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"190117010";"/23/43/251/1077";"/natural sciences/physical sciences/optics/spectroscopy";"spectroscopy";""
"101129705";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101095382";"/29/91/523/61851014";"/social sciences/economics and business/business and management/innovation management";"innovation management";""
"101095382";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"190110216";"/21/39/223";"/medical and health sciences/clinical medicine/surgery";"surgery";""
"190110216";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101164662";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101161495";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101161495";"/21/35/155/643";"/medical and health sciences/basic medicine/immunology/immunotherapy";"immunotherapy";""
"190103391";"/21/39/223";"/medical and health sciences/clinical medicine/surgery";"surgery";""
"190103391";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101137233";"/21/35/151";"/medical and health sciences/basic medicine/anatomy and morphology";"anatomy and morphology";""
"101137233";"/21/39/223";"/medical and health sciences/clinical medicine/surgery";"surgery";""
"101137233";"/21/39/225";"/medical and health sciences/clinical medicine/oncology";"oncology";""
"101137233";"/21/35/145";"/medical and health sciences/basic medicine/pathology";"pathology";""
"101137233";"/23/43/273/813";"/natural sciences/physical sciences/acoustics/ultrasound";"ultrasound";""
